,0,1,2,3,4,5,6,7,8,9
0,0.32408153594771244,0.6762533142701525,0.6773236383442266,0.6787671296296296,0.6801375599128541,0.68485450708061,0.6796128649237473,0.6766388725490196,0.6768203404139433,0.6814282843137255
1,0.31698574618736386,0.6261587363834422,0.6305934395424837,0.6272757679738562,0.630134537037037,0.6346344825708061,0.6301974155773421,0.6246684994553376,0.6282421568627451,0.6303758796296296
2,0.3090877995642701,0.5854643055555555,0.5860930610021786,0.5839298120915033,0.5855898474945533,0.5889002096949891,0.5873760266884531,0.580885089869281,0.5863015550108932,0.5850887636165577
3,0.3007286111111111,0.551338107298475,0.5468894008714597,0.5454878349673202,0.5459860239651416,0.554074741285403,0.5466546922657952,0.5402776089324619,0.5481536328976034,0.5457384123093681
4,0.3020201416122004,0.5157695206971677,0.5124697031590414,0.5116352505446623,0.5120609095860567,0.5187881644880175,0.5143782407407408,0.5072680582788671,0.5137084613289761,0.5127872222222222
5,0.2993751198257081,0.48480534586056645,0.48523325435729847,0.48353314270152503,0.4823335403050109,0.48876770152505444,0.48394465686274507,0.4802352723311547,0.4850374128540305,0.48554434912854033
6,0.2969382625272331,0.4573190114379085,0.4601182788671024,0.4594945424836601,0.4582257843137255,0.46339872821350764,0.457120841503268,0.4541115822440087,0.45917753267973854,0.457597037037037
7,0.2925426797385621,0.43483514978213506,0.436422325708061,0.43840116557734204,0.43656133986928103,0.44013402505446625,0.43349672930283223,0.432325552832244,0.43750174019607846,0.4367788262527233
8,0.28877729302832245,0.41472897331154684,0.41769071623093684,0.4177850054466231,0.41354839052287584,0.418007848583878,0.4121000816993464,0.4120744880174292,0.41518068899782135,0.41741414760348583
9,0.2853126851851852,0.39750550108932464,0.400142848583878,0.3991430691721133,0.39432667755991285,0.3993526388888889,0.39432230664488016,0.39328300925925924,0.3987837826797386,0.40031523692810456
10,0.2810968899782135,0.3836499428104575,0.38295007352941174,0.38182197440087146,0.3802081290849673,0.38468864106753814,0.37753011165577344,0.3761275245098039,0.3833490822440087,0.3853144662309368
11,0.2812291339869281,0.3687920234204793,0.3672609340958606,0.3656811628540305,0.3644413262527233,0.3715169880174292,0.3647975054466231,0.3580949891067538,0.36715312091503266,0.37060907407407406
12,0.28067996732026146,0.35603252178649236,0.3574410212418301,0.3543526416122004,0.35423475490196077,0.35923938725490195,0.3544978649237473,0.34503985838779955,0.3550921432461874,0.35697102124183006
13,0.2820770806100218,0.34417887527233115,0.34673924291938996,0.3392613589324619,0.3434902396514161,0.3489951198257081,0.34663765522875817,0.33537234204793026,0.34581389161220044,0.3438247630718954
14,0.28199139978213505,0.33485129357298477,0.334083894335512,0.3318712854030501,0.3345446296296296,0.3385758551198257,0.3372001797385621,0.3275253322440087,0.33941146786492377,0.3323057734204793
15,0.27739986928104576,0.3230795424836601,0.3261546623093682,0.32485688725490197,0.3263306045751634,0.3305092483660131,0.33019849673202617,0.32130718954248366,0.33033835511982573,0.3251355010893246
16,0.27275444989106756,0.315801977124183,0.32014370098039213,0.31653309640522875,0.31985779411764703,0.3249957325708061,0.32209449618736385,0.3131874428104575,0.32251570806100216,0.31890875272331154
17,0.2722121459694989,0.30993866013071897,0.31709909586056645,0.3102320179738562,0.3110734531590414,0.3179428649237473,0.3149048937908497,0.3066171704793028,0.31701215958605666,0.31376297930283226
18,0.269741045751634,0.3027902287581699,0.3086131862745098,0.30524098311546843,0.3073177750544662,0.3112097766884532,0.3100837854030501,0.3035363507625272,0.3119662554466231,0.3079017265795207
19,0.26834282135076254,0.29830810729847496,0.30325885348583875,0.30251176470588237,0.3000450054466231,0.3088724482570806,0.30316917211328975,0.30034424291939,0.3073605582788671,0.3010818382352941
20,0.26839972222222225,0.29575153867102394,0.29972155501089326,0.2981153921568627,0.29817454793028325,0.3051743790849673,0.29682583605664487,0.29507521241830065,0.3048141040305011,0.2966429874727669
21,0.26842669934640523,0.2905863589324619,0.2985318110021786,0.2957779411764706,0.29253811274509806,0.30003832244008716,0.29176001633986925,0.2924454139433551,0.30213249455337693,0.293644910130719
22,0.2646157952069717,0.286986015795207,0.2954642075163399,0.29133310729847495,0.29157538126361654,0.2950654139433551,0.28916904956427014,0.2902131508714597,0.2984059286492375,0.29003402505446624
23,0.2651032189542484,0.28400907679738563,0.28953975490196077,0.2899172249455338,0.2852231508714597,0.2895936002178649,0.2864366230936819,0.28808802559912855,0.29298681100217866,0.288647644335512
24,0.261742440087146,0.28308541666666664,0.28568526416122003,0.2867513262527233,0.28230233932461873,0.2856135239651416,0.28610598039215684,0.2849103948801743,0.2920008932461874,0.28628890522875816
25,0.2633505446623094,0.2829197739651416,0.28040434095860567,0.28153248366013073,0.2826784531590414,0.2812311873638344,0.2849739488017429,0.28291896241830067,0.2876530691721133,0.2827049373638344
26,0.2637380174291939,0.28421712962962964,0.27611097494553377,0.2777911383442266,0.279216220043573,0.2795455991285403,0.28059368191721135,0.278364387254902,0.28497348039215686,0.2806431045751634
27,0.2641891122004357,0.28379590958605666,0.27738846132897604,0.27469169934640525,0.27826386437908496,0.2783700544662309,0.2808178376906318,0.2789373202614379,0.2825945506535948,0.27609821895424835
28,0.26511788671023967,0.2826706808278867,0.27405850217864924,0.27236621732026145,0.27596199618736383,0.27547903867102397,0.28048092864923746,0.2767485947712418,0.2826740359477124,0.275849332788671
29,0.2652242320261438,0.2819597385620915,0.27521370098039216,0.27097194716775597,0.27408159041394337,0.27540547930283227,0.2798844362745098,0.27422168845315903,0.28310578703703704,0.2765565822440087
30,0.2649153322440087,0.28146201525054465,0.2734858877995643,0.2715419580610022,0.2732410648148148,0.2718834831154684,0.28004377995642704,0.27630653594771243,0.28126219498910676,0.27337787309368194
31,0.26229435185185185,0.27713609204793027,0.2771991857298475,0.26922971949891067,0.2727687227668845,0.2706621377995643,0.28119349673202615,0.275742415577342,0.2790325517429194,0.2733743790849673
32,0.26337044662309367,0.2756353295206972,0.2756514705882353,0.2726752478213508,0.27221681372549017,0.2712577151416122,0.27772720588235295,0.2746481753812636,0.28137815359477125,0.27274330065359476
33,0.2647070479302832,0.2751705637254902,0.2730989052287582,0.26889729847494553,0.26856705065359476,0.2713669035947712,0.276952295751634,0.272717704248366,0.2802672086056645,0.27274769335511984
34,0.2626010947712418,0.27431063725490196,0.27088098583877995,0.26698794934640524,0.2682909177559913,0.270166772875817,0.2755271568627451,0.2686071732026144,0.27804656590413945,0.2703374537037037
35,0.26474323529411764,0.2721314079520697,0.2694165359477124,0.2667648774509804,0.2675073366013072,0.2685091666666667,0.27386142156862747,0.2683241612200436,0.2781859422657952,0.2684933877995643
36,0.26165808278867103,0.2699039079520697,0.27076514705882354,0.2656956699346405,0.2684382843137255,0.2657087309368192,0.27511726851851853,0.26899128812636164,0.2772775680827887,0.26706407952069716
37,0.2618082734204793,0.27032521786492375,0.2702132516339869,0.26550112472766885,0.2652647739651416,0.26764592047930286,0.276390727124183,0.2696194607843137,0.2758058660130719,0.267284741285403
38,0.2628080119825708,0.2672713425925926,0.27023149509803923,0.26433830610021786,0.2657947984749455,0.2676618654684096,0.27521391612200435,0.2698461683006536,0.27794565904139434,0.2654573720043573
39,0.2645061274509804,0.2649358360566449,0.26968974673202617,0.2653846160130719,0.2648785811546841,0.2688022276688453,0.27554860838779954,0.27094109204793027,0.2770696486928105,0.26733974673202615
40,0.26445014161220043,0.26659656045751634,0.27170189270152506,0.266365871459695,0.2628051361655773,0.26574313725490195,0.2759085076252723,0.2721900626361656,0.27576248638344225,0.2678551034858388
41,0.26342298474945536,0.2629562745098039,0.2695928513071895,0.2643988589324619,0.26058526416122,0.2683769825708061,0.27575204793028324,0.2718583523965142,0.27701583333333335,0.26837612472766886
42,0.2649472331154684,0.26311590958605663,0.27171505446623095,0.2636105909586057,0.26180174836601305,0.2687097903050109,0.27467735566448803,0.2739788371459695,0.27630601307189545,0.26813871732026145
43,0.2648271840958606,0.26039963507625274,0.27119749727668846,0.26282803649237474,0.26341651416122003,0.26868947984749453,0.27488575435729845,0.2684740277777778,0.27462727668845316,0.2680530065359477
44,0.26199040305010896,0.2609782434640523,0.26917526960784316,0.2640969880174292,0.26516213235294117,0.26872678104575165,0.27505687636165577,0.26678255718954247,0.2733034994553377,0.2673536029411765
45,0.262254008714597,0.26304892156862747,0.2681060675381264,0.2644273828976035,0.26704369008714596,0.2693008551198257,0.27315062091503267,0.2642256154684096,0.2760900653594771,0.2658626879084967
46,0.26154794662309366,0.2658613262527233,0.2660746405228758,0.26446156045751634,0.2684963153594771,0.26729543300653597,0.2724671786492375,0.2632667973856209,0.2721429112200436,0.2657673420479303
47,0.26097433006535947,0.266888022875817,0.2646605936819172,0.2645356018518519,0.2683314133986928,0.26835161492374726,0.27244283496732025,0.26204496187363835,0.27019166938997824,0.26387058551198256
48,0.2613025163398693,0.2660035866013072,0.2664329874727669,0.26278536764705884,0.2684563725490196,0.26874914760348584,0.27179552559912856,0.26372499183006537,0.26921968409586056,0.2609902260348584
49,0.2616264760348584,0.26431921568627453,0.2684095315904139,0.26367583877995643,0.27034897331154684,0.2713564433551198,0.27076386437908495,0.26331743736383445,0.26972746187363833,0.2617674428104575
50,0.26057571350762526,0.2647275217864924,0.2712071868191721,0.26437937363834424,0.26999643790849676,0.27159968409586055,0.2670975245098039,0.2636310920479303,0.26614507352941175,0.26011047385620917
51,0.2616978540305011,0.2671072494553377,0.2694713071895425,0.26665644063180827,0.26984409041394336,0.2662600027233116,0.26596321078431373,0.2629725217864924,0.26417822984749456,0.26072840413943354
52,0.2608056808278867,0.2687833605664488,0.27108316721132897,0.26610671840958605,0.2692702668845316,0.26759986928104573,0.268289795751634,0.263598491285403,0.26445738562091503,0.26052051470588233
53,0.2610854520697168,0.2674930855119826,0.269529272875817,0.2630489950980392,0.2656782489106754,0.2693773393246187,0.2688931590413943,0.2668479575163399,0.26474761165577343,0.2607347031590414
54,0.26360099128540304,0.2659202559912854,0.26966784586056647,0.26565216775599126,0.2685104983660131,0.26641911220043574,0.27075175925925926,0.26557761982570804,0.26154939270152505,0.26118262527233116
55,0.26104547930283223,0.2654170561002179,0.26924055010893244,0.2633551225490196,0.26862934640522873,0.26670392701525053,0.2726484531590414,0.26500746187363833,0.26462881535947713,0.26145258169934643
56,0.2615926034858388,0.26609188180827886,0.26988079248366015,0.26408944989106753,0.2674344662309368,0.2679110866013072,0.2741756399782135,0.2671807679738562,0.2598730691721133,0.26312138616557734
57,0.2631917211328976,0.2635210212418301,0.2698159776688453,0.2662620697167756,0.26752726579520697,0.265946424291939,0.2704269253812636,0.2661625408496732,0.25933503812636166,0.2651996296296296
58,0.2646387091503268,0.26561222222222225,0.2670238071895425,0.26797330065359476,0.2656925245098039,0.26710506263616557,0.27198678921568625,0.26568893246187364,0.25977928921568627,0.2652319335511983
59,0.2628796350762527,0.2631143681917211,0.26652601034858386,0.2670417211328976,0.26344080610021786,0.26865514161220044,0.26938555010893245,0.2644120533769063,0.2606838589324619,0.26283000272331153
60,0.26215342047930285,0.26264077614379083,0.26650011982570804,0.2660349128540305,0.264346364379085,0.2705691857298475,0.2685954820261438,0.2661794825708061,0.2615700354030501,0.2623199346405229
61,0.260203894335512,0.2638332516339869,0.2669552505446623,0.2649961791938998,0.2633140631808279,0.26865787309368194,0.26764626906318084,0.26699243464052286,0.2632184940087146,0.2632203894335512
62,0.2639665849673203,0.26303024782135076,0.26642388071895423,0.2646396323529412,0.2621231236383442,0.2692190931372549,0.2681502396514161,0.27071690631808276,0.26138409041394334,0.2646264678649237
63,0.2628301525054466,0.26488079248366014,0.26544239106753814,0.26288385620915034,0.26390108387799566,0.269524008714597,0.2676396023965142,0.2736869362745098,0.26477812908496734,0.2633025217864924
64,0.2646525544662309,0.266472848583878,0.2678928077342048,0.2622529765795207,0.26429568899782135,0.2699270424836601,0.26575499183006535,0.26844996459694986,0.2628827805010893,0.26575471132897605
65,0.263100114379085,0.2661634368191721,0.2684873120915033,0.2622380909586057,0.2640548011982571,0.2659488562091503,0.2631855010893246,0.26705814270152506,0.26311554193899783,0.26869618736383444
66,0.2651516339869281,0.26920103213507623,0.26816227668845316,0.2651309831154684,0.26605099673202615,0.26662968954248367,0.2649593137254902,0.26773855664488017,0.26313445533769064,0.2691030473856209
67,0.2644078703703704,0.2680516394335512,0.27061569444444444,0.26366427559912853,0.2647496405228758,0.268178894335512,0.26612156590413943,0.2674064923747277,0.2611788371459695,0.2676128730936819
68,0.26611119825708063,0.2695665522875817,0.270344681372549,0.2666971732026144,0.2657252260348584,0.2669609831154684,0.2644345479302832,0.26816817810457516,0.26135569989106755,0.2667641639433551
69,0.26266800653594774,0.2679300708061002,0.2699346459694989,0.2655869607843137,0.2648051879084967,0.2666144989106754,0.2652611873638344,0.26758588507625275,0.2622878839869281,0.2670603240740741
70,0.26445984749455337,0.265118809912854,0.2705985648148148,0.2664744526143791,0.26522138071895424,0.26414512527233114,0.2679540876906318,0.2672366176470588,0.2640411519607843,0.26597853758169937
